Lat,Lon,DistCentro_km,Area_m2,Habitaciones,Precio_USD,IndiceCrimen,IndiceVerde,IndiceRuido,PuntajeColegios,PuntajeTransporte
-12.153537,-77.130155,15.21,110.1,1,149312,63.4,46.5,80.0,29.4,58.4
-12.100637,-77.076212,7.029,95.8,4,200436,50.9,63.2,60.3,68.9,85.8
-12.172113,-77.110536,15.773,90.1,2,134319,71.9,53.5,75.1,44.4,75.9
-12.095046,-77.112214,9.27,58.7,2,122069,53.7,63.0,54.4,72.2,83.7
-12.114264,-77.102962,9.97,92.3,3,158473,43.4,62.5,58.7,77.4,77.0
-12.137272,-77.076508,10.73,117.7,3,189785,72.9,43.1,82.7,60.7,63.9
-12.178467,-77.069183,14.937,57.3,3,74250,77.9,49.9,74.9,49.2,77.8
-12.059619,-77.148459,11.563,75.7,4,192289,50.4,66.2,64.0,72.9,85.3
-12.034095,-77.021429,2.692,125.2,3,378785,77.5,29.2,85.1,65.0,88.8
-12.049391,-77.038693,0.556,132.1,3,377358,86.5,27.6,68.3,64.4,95.6
-12.078956,-77.110259,8.166,112.4,3,199744,35.6,65.9,43.2,72.7,71.4
-12.099828,-77.073963,6.828,77.3,2,167541,62.9,54.7,52.7,88.0,80.6
-12.046467,-77.044451,0.179,74.2,2,241984,73.2,30.5,77.6,75.0,86.4
-12.024571,-77.040507,2.436,76.5,3,245107,88.5,27.1,65.4,48.1,93.2
-12.140171,-77.120085,13.369,101.2,2,137514,66.4,40.7,79.6,54.5,68.1
-12.043063,-77.045231,0.455,98.8,1,285835,83.8,30.0,76.6,69.4,98.4
-12.173505,-77.165773,19.423,162.7,3,241903,81.1,40.9,68.7,55.1,69.7
-12.183501,-77.108986,16.829,89.0,5,113739,81.1,49.7,82.6,57.0,63.5
-12.035673,-77.040052,1.227,89.1,5,269572,80.0,32.4,71.4,64.2,92.0
-12.126309,-77.107064,11.285,58.1,2,115644,42.7,49.9,56.4,83.0,71.2
-12.043258,-77.034657,0.95,72.9,2,196210,70.4,30.7,72.8,73.2,86.8
-12.05349,-77.053924,1.441,68.9,4,227929,75.5,25.1,92.7,70.2,91.7
-12.0985,-77.119229,10.113,115.2,3,210471,32.1,50.0,47.6,74.1,81.9
-12.076586,-77.155756,12.712,83.6,4,200106,53.5,70.8,55.4,66.7,76.1
-12.088209,-77.159741,13.516,105.1,4,244864,42.2,60.0,64.7,52.3,87.2
-12.157752,-77.098589,13.764,91.2,4,124086,68.1,58.4,73.5,44.8,75.5
-12.073005,-77.050858,3.08,89.0,2,253397,81.7,45.3,88.1,68.5,91.7
-12.109975,-77.109084,10.078,117.7,5,199861,43.4,57.1,50.7,59.8,80.3
-12.038416,-77.042549,0.887,72.2,1,220618,75.8,29.5,81.4,56.2,88.5
-12.07631,-77.193961,16.742,101.2,5,251097,48.4,61.0,66.8,67.2,74.2
-12.044072,-77.026798,1.756,154.3,4,388133,95.0,20.1,86.1,68.6,79.2
-12.119265,-77.118797,11.553,106.2,6,208340,47.1,58.3,56.6,66.3,87.4
-12.114601,-77.093976,9.39,47.8,5,91151,36.9,41.3,47.3,64.7,86.5
-12.067519,-77.142075,11.029,85.5,4,216775,50.6,61.9,60.5,60.3,83.2
-12.09165,-77.192832,17.044,83.3,4,194421,58.8,53.9,49.8,70.1,95.7
-12.055945,-77.037477,1.207,122.8,5,405025,78.7,37.6,77.2,65.3,86.8
-12.071917,-77.174777,14.604,58.9,1,152181,52.7,64.0,69.5,55.9,93.7
-12.093213,-77.111753,9.112,86.0,5,182804,50.3,58.4,51.7,58.4,73.0
-12.132471,-77.07513,10.178,117.8,1,168684,75.0,38.9,71.0,63.6,63.9
-12.172357,-77.117506,16.163,64.7,1,89994,83.0,44.8,74.3,60.0,74.0
-12.044165,-77.034994,0.883,70.4,3,217047,89.4,22.5,86.4,66.0,90.9
-12.047133,-77.06129,2.009,123.7,3,346160,75.0,31.0,72.9,58.7,78.0
-12.139592,-77.121171,13.393,72.9,2,123722,57.1,65.0,51.9,74.6,74.5
-12.120562,-77.124555,12.105,42.5,5,57246,58.4,32.3,68.0,50.7,79.5
-12.138961,-77.153969,15.849,87.5,1,135552,59.9,46.4,71.6,45.8,69.4
-12.138545,-77.151262,15.596,62.3,1,91066,66.1,48.1,68.5,44.8,68.7
-12.130725,-77.089588,10.649,72.5,6,128149,42.5,47.3,47.5,71.1,84.4
-12.230301,-77.147015,23.338,95.9,2,131221,68.5,39.0,76.4,54.2,62.7
-12.144854,-77.088476,12.001,114.8,5,221729,42.8,51.6,59.1,74.0,95.1
-12.103382,-77.187912,16.975,48.8,5,71699,73.4,44.5,75.5,58.9,69.7
-12.180184,-77.140994,18.28,69.5,4,91312,68.0,44.8,83.6,43.7,63.2
-12.111425,-77.117304,10.84,69.5,2,140820,47.4,53.4,56.7,65.7,78.1
-12.074146,-77.09061,6.035,35.0,3,62518,53.3,54.8,56.7,68.7,81.2
-12.053449,-77.034566,1.188,87.3,5,253654,82.8,33.1,84.6,48.9,97.8
-12.04469,-77.055317,1.372,77.3,5,226980,90.4,30.0,88.4,74.5,78.2
-12.174166,-77.189115,21.293,109.6,1,146429,75.9,46.3,77.4,44.9,67.3
-12.196608,-77.197307,23.65,93.6,3,137614,81.2,40.8,73.6,46.0,70.2
-12.16061,-77.192018,20.57,70.5,4,91526,69.7,44.2,91.1,43.0,77.1
-12.10711,-77.109027,9.854,73.8,3,135190,49.2,42.1,48.5,61.7,78.7
-12.159516,-77.098459,13.934,93.3,1,127372,70.9,55.4,76.6,54.8,69.7
-12.173118,-77.152716,18.445,37.8,1,59418,72.3,33.2,82.8,40.7,64.7
-12.067018,-77.115562,8.224,143.1,5,290434,36.8,53.8,58.0,49.6,87.7
-12.18641,-77.144069,19.036,126.7,4,183637,71.9,40.9,71.4,65.7,50.4
-12.129097,-77.125885,12.869,145.4,4,272234,46.8,42.4,60.4,76.9,85.1
-12.075086,-77.12769,9.75,133.0,6,261881,44.8,61.6,61.0,73.6,68.4
-12.074421,-77.151408,12.193,121.5,2,277973,59.4,64.0,55.7,68.1,81.5
-12.177383,-77.14554,18.324,61.0,3,84905,65.5,40.0,70.5,56.4,60.2
-12.073209,-77.176537,14.82,66.4,1,137267,52.4,56.6,60.6,52.4,78.3
-12.116626,-77.082098,8.886,137.6,6,271465,51.0,48.1,57.5,66.2,71.0
-12.143054,-77.09122,11.947,49.0,2,91744,48.3,50.4,51.1,82.3,81.8
-12.06267,-77.19355,16.464,82.4,3,167395,59.9,53.1,62.8,61.6,80.5
-12.045803,-77.065773,2.495,58.0,3,155553,83.9,32.6,89.6,73.7,94.9
-12.042639,-77.031213,1.325,76.8,4,196985,91.7,20.6,80.8,73.0,83.8
-12.076667,-77.15325,12.452,108.8,3,310810,56.4,52.9,57.8,65.0,86.1
-12.047943,-77.028027,1.613,70.7,5,207527,83.7,33.6,67.2,64.1,96.2
-12.09044,-77.168301,14.474,77.1,2,184842,55.3,61.4,66.1,57.1,81.3
-12.116539,-77.105013,10.307,68.2,4,124905,40.5,57.0,63.9,62.9,92.8
-12.110282,-77.080748,8.201,104.4,2,180495,61.6,49.0,45.7,83.8,81.8
-12.174031,-77.142509,17.829,121.0,2,161683,80.0,30.3,63.3,57.6,71.0
-12.100291,-77.080263,7.233,94.1,5,157789,54.5,64.8,60.6,64.1,85.8
-12.092078,-77.090191,7.223,118.9,5,213593,54.2,48.2,53.8,71.9,85.6
-12.136652,-77.17339,17.359,62.0,5,76331,85.3,39.6,60.1,51.7,79.0
-12.037624,-77.046498,1.054,51.7,3,146035,87.4,25.7,88.0,62.8,86.1
-12.102769,-77.091275,8.176,99.7,6,197278,45.3,63.0,55.9,66.1,80.3
-12.050837,-77.043527,0.499,135.0,2,402114,90.1,37.1,86.3,75.7,80.4
-12.105005,-77.076433,7.46,44.4,2,86910,42.7,53.2,56.7,67.8,74.3
-12.102101,-77.086029,7.762,101.1,4,202617,44.6,52.0,58.7,70.3,80.1
-12.125106,-77.105157,11.052,96.9,6,167081,52.4,50.9,52.8,67.0,92.5
-12.146097,-77.107232,13.091,53.9,6,91137,54.8,53.1,52.9,70.6,74.5
-12.03768,-77.046355,1.042,35.0,5,116371,93.0,29.0,82.6,73.9,81.0
-12.054313,-77.169352,13.766,72.5,1,173695,62.4,61.4,68.4,49.7,77.0
-12.04799,-77.066844,2.616,89.2,3,260886,79.0,22.5,75.2,67.9,100.0
-12.135891,-77.140105,14.5,103.2,4,132820,86.1,53.5,63.3,57.9,64.5
-12.039367,-77.028474,1.74,73.5,2,221870,82.2,36.9,74.5,73.8,75.1
-12.049244,-77.043379,0.322,74.2,1,225493,70.9,36.7,82.6,71.6,100.0
-12.10474,-77.132853,11.726,122.9,1,168348,87.7,50.8,72.4,49.9,59.7
-12.110997,-77.102947,9.698,98.3,3,191660,37.8,37.3,50.2,67.5,70.2
-12.05765,-77.044498,1.262,65.1,2,201837,86.2,26.2,74.3,63.0,88.9
-12.038397,-77.156803,12.408,76.1,4,181776,31.3,58.4,53.2,65.4,84.2
-12.095246,-77.101314,8.351,78.7,2,138445,36.3,63.9,53.8,67.8,83.7
-12.142658,-77.084147,11.589,124.5,4,264577,43.4,63.8,45.8,60.3,84.9
-12.116015,-77.130011,12.22,96.4,2,141329,68.2,45.2,89.1,50.2,67.7
-12.147691,-77.165841,17.459,87.0,3,135320,66.1,51.3,73.1,60.7,63.9
-12.082088,-77.141679,11.442,136.4,5,376874,45.3,65.2,56.5,63.6,80.2
-12.035263,-77.01928,2.837,124.9,1,398132,88.4,18.0,80.6,76.2,76.5
-12.170254,-77.150693,18.061,127.7,2,169312,88.0,27.4,76.8,50.4,63.5
-12.078649,-77.173404,14.623,46.0,1,111253,50.8,60.8,62.9,59.9,86.4
-12.054008,-77.028734,1.745,127.1,1,395367,74.2,47.5,77.0,59.7,76.0
-12.096085,-77.059737,5.813,57.6,2,103128,50.7,58.6,60.8,72.7,76.0
-12.105774,-77.083494,7.934,78.5,5,151540,50.1,46.5,53.0,77.0,70.0
-12.065272,-77.175906,14.6,73.2,3,175679,54.6,62.9,66.1,53.5,84.5
-12.037813,-77.031993,1.512,128.3,4,408925,74.6,35.9,78.6,68.5,93.8
-12.145055,-77.057585,11.068,91.2,4,171780,47.1,56.2,56.2,80.1,77.7
-12.071543,-77.053436,3.02,79.2,4,277518,90.5,29.4,66.5,76.9,83.1
-12.16231,-77.115164,15.075,81.5,2,125523,81.8,40.6,74.0,42.8,66.0
-12.171893,-77.12108,16.317,112.0,1,145952,86.6,46.9,76.6,50.0,55.8
-12.045261,-77.041776,0.168,35.0,2,107024,73.4,32.0,67.9,66.1,87.6
-12.142139,-77.169296,17.364,78.8,1,118729,78.1,45.2,84.8,51.5,59.2
-12.056802,-77.154022,12.129,115.8,4,273646,43.6,58.9,55.9,49.2,84.4
-12.045889,-77.031552,1.222,144.0,3,437302,80.1,41.5,72.6,60.2,93.9
-12.174353,-77.125638,16.81,100.6,3,124683,82.0,39.7,72.5,36.8,55.7
-12.070241,-77.145176,11.424,144.1,3,405489,58.7,60.1,56.6,73.9,91.5
-12.224138,-77.117783,21.342,90.6,2,126387,82.2,39.6,74.9,60.5,71.9
-12.055423,-77.03551,1.276,107.5,3,352266,78.2,33.9,70.8,66.3,84.2
-12.040327,-77.041211,0.696,83.8,5,267062,87.9,32.6,86.4,70.4,93.0
-12.043005,-77.04057,0.448,80.1,5,221333,83.1,27.4,77.0,72.9,78.0
-12.064955,-77.04972,2.192,110.6,5,264616,61.3,24.0,75.3,67.6,81.3
-12.134203,-77.121363,12.951,133.2,5,247610,43.0,55.1,61.1,73.3,85.3
-12.080554,-77.140747,11.288,48.2,4,119164,35.8,57.1,58.9,62.6,88.5
-12.08083,-77.160542,13.341,95.0,1,227761,47.9,68.1,55.8,71.9,67.1
-12.077877,-77.157924,12.977,62.3,1,154348,60.8,54.2,58.8,52.9,80.6
-12.115719,-77.193553,18.084,112.0,2,175346,67.1,60.6,74.0,53.6,68.5
-12.185087,-77.149998,19.298,48.3,5,69498,61.5,49.5,83.4,49.2,67.9
-12.060586,-77.062972,2.697,59.3,2,183204,94.2,28.6,84.1,84.8,97.9
-12.096707,-77.080449,6.92,121.1,4,234792,30.6,50.4,51.6,75.9,87.9
-12.043672,-77.164222,13.185,133.5,1,288161,33.8,56.2,54.9,50.0,100.0
-12.042473,-77.042728,0.436,42.1,3,126800,78.7,33.2,73.0,85.8,95.8
-12.152825,-77.120614,14.523,49.3,1,73121,63.5,51.5,78.5,44.5,77.6
-12.147513,-77.196428,20.102,69.4,2,85685,87.6,47.7,74.2,60.3,68.2
-12.174737,-77.171761,19.973,63.3,5,94763,78.9,45.6,78.5,64.9,60.9
-12.171814,-77.197791,21.838,105.4,4,144457,85.5,57.8,62.3,44.2,71.8
-12.185097,-77.155299,19.651,88.4,1,131229,59.5,29.9,76.6,67.3,63.3
-12.166158,-77.143059,17.18,68.9,1,100271,76.4,48.3,68.9,53.7,66.6
-12.113569,-77.132556,12.269,78.1,5,114935,70.5,41.7,77.7,57.7,53.2
-12.144589,-77.15681,16.491,57.1,1,77387,65.8,46.4,73.3,41.4,73.7
-12.148848,-77.083231,12.189,105.9,4,176106,58.6,51.1,44.4,67.5,72.7
-12.085636,-77.109456,8.446,65.3,3,134607,45.5,55.8,56.0,83.2,91.1
-12.121036,-77.128045,12.42,82.6,5,165449,33.4,44.1,59.8,76.6,94.5
-12.060859,-77.052234,1.904,81.5,1,220185,77.5,39.9,79.8,72.1,89.1
-12.114637,-77.105944,10.215,54.4,3,98523,50.2,47.3,53.9,59.5,84.7
-12.164249,-77.149846,17.497,95.0,3,130273,82.3,37.5,71.4,53.4,76.2
-12.060243,-77.168968,13.782,49.6,4,117747,42.7,59.4,57.1,64.6,75.3
-12.189707,-77.12401,18.187,59.5,1,76103,93.4,41.0,74.4,51.5,66.1
-12.155357,-77.116159,14.481,121.6,5,178835,75.2,53.1,78.2,56.9,57.4
-12.152599,-77.100828,13.366,95.7,2,174603,38.1,56.1,53.1,64.3,76.8
-12.050088,-77.047151,0.625,121.7,5,419689,84.8,35.7,81.1,60.9,93.8
-12.086786,-77.179288,15.48,106.9,5,253744,53.0,70.7,57.3,59.5,82.2
-12.125204,-77.10644,11.146,91.7,4,182596,32.6,75.9,53.9,60.9,88.2
-12.074861,-77.167698,13.922,88.8,4,212075,43.6,58.0,55.3,71.0,85.6
-12.067969,-77.07137,3.918,108.3,5,227228,41.4,58.6,48.8,66.5,84.7
-12.110308,-77.135337,12.298,35.0,3,53839,79.7,50.0,68.8,67.1,65.0
-12.106841,-77.097409,8.953,54.7,3,108487,38.2,61.5,60.4,78.5,73.1
-12.122336,-77.06864,8.883,82.3,3,161687,50.5,55.1,58.9,86.0,83.6
-12.048404,-77.060672,1.953,38.3,3,106506,85.8,32.0,77.0,72.8,85.9
-12.043496,-77.146926,11.308,112.9,1,294440,61.1,60.7,59.5,59.7,82.1
-12.141117,-77.145198,15.3,119.3,4,144967,70.5,31.5,77.3,50.7,77.4
-12.148576,-77.200718,20.555,35.7,1,45342,71.5,45.7,59.7,47.9,66.7
-12.0959,-77.114533,9.53,64.7,2,137435,31.0,59.0,52.0,70.0,90.7
-12.130226,-77.093084,10.788,68.2,6,137237,34.9,60.4,52.6,73.8,80.4
-12.0546,-77.052019,1.353,55.8,2,168624,76.5,15.8,78.0,64.7,90.6
-12.125842,-77.113756,11.709,85.4,2,172670,34.7,66.2,52.9,68.3,73.2
-12.136024,-77.118104,12.876,90.4,5,131759,73.7,45.8,75.9,57.4,73.9
-12.071562,-77.066739,3.815,79.5,6,137554,55.5,52.8,45.9,72.0,83.0
-12.132771,-77.091403,10.943,116.7,6,203731,27.0,55.4,56.7,73.5,88.7
-12.098909,-77.123867,10.555,68.1,2,130460,59.2,57.3,53.2,65.2,78.4
-12.057574,-77.17801,14.73,140.4,4,328632,54.3,56.4,61.2,57.0,79.8
-12.054485,-77.045947,0.96,63.2,1,191720,83.2,45.4,82.4,65.6,86.3
-12.106333,-77.08848,8.297,54.1,2,100443,41.5,67.2,52.2,71.8,84.9
-12.09881,-77.081446,7.172,92.1,2,156063,48.0,58.2,52.1,58.5,77.1
-12.054102,-77.171594,14.007,91.3,2,201662,40.5,63.9,51.0,69.4,81.3
-12.067227,-77.164923,13.457,61.2,2,146010,44.3,68.5,63.0,77.0,87.7
-12.026615,-77.044421,2.203,96.5,4,263578,77.9,31.3,87.7,71.6,98.4
-12.053347,-77.033911,1.235,76.9,5,203865,75.5,28.7,70.3,57.5,90.1
-12.09367,-77.067682,5.901,66.1,4,122511,59.4,57.0,53.7,69.9,63.4
-12.037198,-77.036648,1.22,57.3,1,171709,83.4,35.0,77.8,66.5,95.3
-12.049614,-77.038034,0.628,150.2,2,465946,79.5,31.9,82.4,54.6,86.9
-12.096049,-77.134463,11.375,35.7,1,92675,51.9,58.4,48.3,59.1,83.1
-12.144588,-77.110616,13.152,61.5,6,111042,46.9,46.8,56.3,71.4,73.0
-12.093124,-77.106596,8.652,59.9,1,89656,79.7,50.5,79.8,46.1,81.9
-12.177967,-77.14385,18.265,59.6,1,84692,58.9,46.8,83.6,46.3,71.2
-12.109636,-77.123965,11.265,92.3,5,167724,44.2,63.5,52.2,77.7,68.7
-12.09893,-77.091195,7.848,68.4,2,130422,45.2,59.9,48.2,73.9,78.5
-12.083767,-77.160759,13.46,105.1,5,291858,56.0,69.4,57.7,67.1,81.5
-12.068162,-77.052299,2.626,71.8,4,206220,80.6,19.7,87.8,69.6,84.1
-12.043772,-77.053346,1.181,95.9,2,269669,74.5,34.1,87.3,67.9,83.8
-12.047067,-77.059031,1.763,101.1,5,318922,81.0,45.2,78.4,59.3,93.3
-12.046701,-77.048368,0.605,95.8,2,298529,83.6,35.2,75.2,66.2,90.0
-12.086304,-77.08743,6.564,78.7,6,167009,36.4,63.4,61.1,73.4,92.1
-12.039057,-77.053727,1.439,125.5,1,333588,75.1,32.0,75.7,55.4,84.1
-12.165884,-77.211551,22.616,117.0,5,151350,75.1,47.6,71.3,62.1,71.3
-12.205565,-77.145064,20.866,58.9,3,91844,73.7,42.9,71.6,53.2,67.6
-12.077835,-77.061492,4.036,122.0,2,266997,36.7,57.5,59.1,48.9,79.5
-12.040686,-77.025961,1.935,109.6,3,345599,94.0,33.4,80.6,83.3,85.1
-12.05579,-77.045921,1.096,83.9,1,223785,80.8,34.1,85.7,72.4,90.1
-12.117605,-77.121739,11.658,76.4,2,142927,56.9,66.0,42.9,58.1,82.7
-12.157132,-77.144103,16.493,75.1,3,106651,67.0,49.4,67.2,47.5,65.9
-12.083674,-77.103164,7.75,117.9,4,203247,44.5,61.1,47.1,79.4,74.5
-12.036501,-77.143059,10.939,62.9,5,156762,52.9,57.5,69.8,63.8,93.9
-12.100571,-77.049633,6.059,101.4,2,214315,43.3,58.3,55.6,63.0,90.6
-12.056103,-77.043229,1.078,118.7,4,374225,66.7,21.8,80.1,59.9,92.8
-12.052668,-77.051629,1.184,64.1,5,209250,87.1,36.0,71.3,61.1,91.5
-12.073511,-77.175422,14.708,91.9,5,243533,43.9,53.0,58.2,65.2,80.9
-12.128751,-77.065319,9.462,71.7,4,136553,46.7,49.7,52.5,85.8,70.9
-12.043557,-77.055337,1.397,110.2,4,308727,71.7,26.9,80.7,76.9,90.9
-12.163184,-77.130488,16.083,84.1,3,117722,78.9,43.2,76.5,54.4,71.6
-12.047225,-77.039476,0.372,67.2,3,201127,70.2,28.8,67.0,76.1,81.5
-12.095845,-77.186556,16.543,63.0,1,155360,40.8,53.6,60.1,58.7,86.6
-12.065479,-77.163349,13.256,78.9,5,197073,46.4,58.0,60.5,57.1,77.2
-12.046726,-77.170319,13.843,91.8,3,224312,47.4,69.6,61.2,57.0,78.9
-12.12875,-77.096311,10.83,56.1,3,107628,55.8,45.4,50.6,74.3,95.7
-12.062538,-77.169754,13.897,65.2,4,141636,47.3,62.3,57.7,80.3,69.8
-12.048961,-77.170279,13.841,63.5,1,150754,54.0,54.5,62.6,78.3,78.0
-12.042557,-77.045579,0.522,113.3,3,335548,76.3,14.2,79.5,54.3,99.9
-12.16431,-77.119736,15.526,120.2,3,167168,85.7,31.5,70.1,52.2,60.0
-12.024165,-77.041799,2.471,75.7,2,203070,78.6,44.6,75.3,54.4,97.8
-12.050405,-77.053867,1.281,42.2,2,133020,86.2,19.1,87.6,70.7,86.2
-12.071784,-77.18519,15.712,37.6,5,86031,71.1,54.3,61.4,76.6,82.0
-12.059712,-77.035414,1.681,105.9,2,330953,83.9,38.3,70.2,68.0,90.3
-12.067097,-77.187118,15.834,104.4,1,235916,50.4,59.5,53.2,69.4,95.4
-12.064963,-77.163195,13.231,102.4,5,287968,50.1,63.3,54.8,55.5,86.8
-12.180039,-77.159714,19.522,73.8,5,103477,81.5,47.1,74.7,44.9,65.1
-12.035866,-77.019869,2.75,66.1,4,187279,78.4,34.9,83.8,78.9,78.8
-12.109964,-77.073538,7.805,106.3,6,185594,55.3,56.3,60.2,82.2,66.9
-12.120507,-77.074094,8.9,63.7,2,128187,31.1,58.1,51.0,69.3,79.5
-12.199655,-77.105833,18.336,95.9,3,141778,71.3,38.6,82.8,58.4,66.6
-12.102699,-77.078443,7.35,70.2,2,117879,45.6,59.6,52.0,60.5,75.6
-12.188536,-77.15776,20.116,114.8,2,158068,92.6,48.3,66.0,55.4,65.9
-12.051014,-77.057964,1.724,35.0,3,105092,79.0,31.3,81.7,82.3,95.6
-12.179594,-77.216689,23.977,100.4,3,138636,66.7,52.5,66.8,42.5,63.8
-12.091309,-77.129864,10.685,97.8,4,195605,39.1,59.8,55.6,72.3,82.6
-12.140623,-77.139157,14.792,64.9,4,123263,47.2,59.2,56.5,72.1,75.5
-12.156342,-77.129967,15.442,100.6,3,129759,75.8,42.9,74.9,48.6,70.6
-12.071664,-77.178981,15.047,49.8,4,109366,44.2,54.9,69.7,74.9,74.8
-12.184652,-77.102475,16.657,112.4,5,169444,75.6,45.5,82.1,61.8,71.3
-12.069648,-77.155953,12.551,54.3,5,127329,51.3,61.5,54.0,70.2,76.8
-12.075784,-77.075817,4.846,35.0,3,64896,44.4,49.0,47.3,74.8,80.3
-12.068457,-77.04444,2.455,42.0,1,132852,83.2,23.2,81.8,72.7,79.3
-12.077325,-77.18936,16.276,108.2,1,285530,50.7,58.0,57.5,68.6,95.6
-12.178723,-77.166372,19.892,95.1,2,124418,65.1,47.6,68.7,40.0,60.5
-12.16323,-77.135241,16.397,108.4,4,142595,67.7,53.3,80.4,57.2,62.1
-12.060276,-77.153509,12.116,77.1,2,195609,54.8,58.0,61.0,64.1,93.0
-12.174559,-77.099465,15.499,89.4,3,113241,75.0,43.8,78.9,38.5,69.8
-12.144329,-77.122309,13.88,66.2,5,92604,86.5,51.8,67.8,53.7,65.9
-12.110301,-77.097347,9.24,76.8,3,147032,55.6,67.7,54.6,74.8,79.0
-12.049749,-77.044872,0.434,101.3,1,299321,73.7,30.1,84.5,68.8,72.8
-12.050346,-77.044953,0.496,88.7,5,312357,90.6,19.5,79.4,51.7,94.3
-12.095958,-77.160966,13.957,50.9,5,71169,75.7,48.0,71.3,40.1,62.7
-12.085138,-77.159028,13.33,79.3,3,199491,54.9,49.1,57.1,78.7,90.8
-12.170876,-77.111538,15.703,156.7,4,196887,64.9,34.9,74.7,45.8,58.8
-12.104496,-77.121672,10.719,121.6,6,250851,60.0,69.0,67.4,68.2,88.4
-12.127062,-77.083046,9.963,80.9,4,156383,54.8,66.6,54.8,67.5,69.6
-12.046113,-77.038962,0.418,90.1,4,266435,85.6,29.3,75.8,67.2,91.4
-12.093862,-77.094752,7.718,55.3,6,111968,43.0,61.9,56.6,78.9,81.8
-12.039251,-77.035143,1.149,98.1,2,276584,95.0,35.1,72.0,76.1,96.7
-12.174712,-77.188392,21.275,98.4,1,139438,80.9,46.2,68.2,45.6,58.6
-12.107933,-77.114841,10.383,98.6,6,182522,30.8,49.4,57.9,80.6,83.7
-12.114706,-77.10694,10.294,110.8,2,222800,39.6,50.1,77.5,51.9,77.7
-12.144878,-77.08713,11.944,72.1,4,167732,37.2,50.1,54.0,74.4,64.8
-12.175279,-77.162593,19.333,66.1,1,89574,70.0,45.9,67.8,48.8,70.7
-12.114241,-77.105761,10.17,101.8,2,170338,53.1,50.6,61.2,62.6,79.0
-12.074619,-77.058165,3.549,68.2,4,133278,43.1,54.5,53.1,55.7,75.6
-12.054006,-77.039202,0.93,35.5,1,104411,90.8,16.1,74.5,75.0,79.2
-12.058828,-77.151218,11.85,95.6,5,239317,58.2,49.2,65.4,58.0,100.0
-12.051521,-77.038464,0.738,53.1,5,180645,87.0,29.3,81.7,68.8,96.9
-12.11462,-77.099644,9.768,138.1,4,270562,39.3,67.3,59.7,59.2,69.1
-12.07016,-77.173087,14.387,77.4,4,189640,40.4,58.4,52.7,69.7,90.9
-12.03544,-77.037848,1.33,105.6,3,328440,67.3,28.7,82.5,70.6,84.8
-12.097199,-77.071108,6.422,94.4,4,185987,35.7,59.4,53.0,68.2,69.2
-12.082255,-77.092833,6.733,113.6,4,174488,54.5,51.1,66.3,81.5,88.3
-12.144334,-77.060055,11.031,63.1,3,118220,48.4,62.7,55.7,60.3,83.8
-12.041278,-77.056029,1.545,35.0,3,103761,79.6,22.2,85.5,63.1,94.6
-12.048656,-77.163692,13.126,118.6,3,303891,41.9,53.4,58.6,68.8,85.7
-12.056408,-77.169088,13.754,44.8,4,97993,41.9,64.6,48.2,73.8,79.9
-12.048037,-77.043514,0.198,109.4,2,305749,85.0,27.7,82.5,80.6,87.0
-12.070276,-77.10386,7.139,57.4,6,107312,46.4,50.4,50.4,60.1,88.2
-12.084396,-77.086216,6.325,35.0,5,62347,51.8,71.3,48.6,75.5,87.0
-12.046785,-77.050745,0.864,50.7,1,149176,79.3,30.0,79.9,73.5,87.2
-12.099834,-77.090695,7.887,59.8,3,120679,40.2,55.9,48.6,65.6,87.8
-12.151041,-77.115919,14.068,85.0,5,120985,74.3,47.9,75.7,48.4,59.7
-12.120827,-77.073535,8.91,52.8,4,105782,54.2,64.9,60.9,73.5,86.6
-12.102292,-77.139508,12.194,119.4,5,289585,58.5,52.4,54.7,56.1,91.8
-12.12219,-77.157996,15.072,67.2,5,77871,75.6,48.3,84.9,47.3,57.1
-12.078729,-77.157902,13.0,114.6,5,249392,60.1,68.8,48.6,60.7,97.7
-12.065072,-77.143147,11.089,121.1,5,270122,51.3,61.7,56.6,70.5,72.3
-12.144286,-77.192307,19.531,89.0,2,115663,70.0,57.0,69.1,43.5,61.4
-12.069757,-77.14588,11.486,133.3,2,352369,45.6,65.0,52.3,71.4,84.9
-12.070677,-77.062132,3.416,126.9,2,243961,48.2,54.3,63.2,69.1,76.7
-12.04685,-77.046096,0.361,68.7,1,203647,80.2,29.1,62.6,72.9,87.8
-12.120752,-77.071441,8.819,99.4,3,191062,45.7,38.6,47.2,66.4,78.6
-12.153009,-77.09915,13.321,45.5,2,85124,58.7,56.2,53.2,79.0,74.7
-12.080222,-77.162452,13.521,73.5,1,160668,57.1,57.6,52.5,70.0,88.6
-12.160898,-77.128592,15.756,100.5,3,146256,73.9,55.4,68.0,43.7,67.6
-12.122405,-77.069298,8.914,115.2,3,226339,51.2,53.3,58.9,67.6,69.1
-12.092951,-77.102574,8.295,81.5,4,145903,39.2,54.3,61.1,65.7,80.1
-12.161132,-77.139519,16.505,98.6,1,126349,84.1,37.1,79.7,56.3,65.1
-12.108328,-77.081588,8.061,94.6,4,175695,49.2,53.7,57.7,67.0,77.5
-12.186111,-77.154524,19.687,55.4,5,85387,77.6,47.0,71.8,62.9,65.9
-12.053981,-77.066254,2.682,134.2,3,260333,50.6,49.4,56.7,76.6,74.5
-12.18111,-77.199836,22.676,65.0,4,81593,60.9,33.7,82.0,41.2,79.4
